test model relativeRisk haplotypeLength recFrac Training_mTDT2G_cv2_useDistances_01 Training_mTDT2G_cv2_useDistances_05 Training_mTDT2G_cv2_useDistances_001 Training_mTDT2G_cv2_useDistances_005 Training_ScoreTDT_01 Training_ScoreTDT_05 Training_ScoreTDT_001 Training_ScoreTDT_005 Training_mTDT_01 Training_mTDT_05 Training_mTDT_001 Training_mTDT_005 Training_mTDT2G_cv5_useDistances_01 Training_mTDT2G_cv5_useDistances_05 Training_mTDT2G_cv5_useDistances_001 Training_mTDT2G_cv5_useDistances_005 
PowerOneLocus Additive 1.2 4 0.0001000 0.05 0.13 0.01 0.03 0.05 0.14 0.04 0.05 0.08 0.14 0.04 0.05 0.05 0.09 0.01 0.02
PowerOneLocus Additive 1.2 4 0.0001500 0.02 0.07 0 0.02 0.04 0.11 0 0.04 0.03 0.1 0.01 0.02 0.04 0.07 0 0.01
PowerOneLocus Additive 1.2 4 0.0002000 0.05 0.13 0.02 0.02 0.06 0.15 0.02 0.04 0.07 0.14 0.02 0.04 0.02 0.1 0.02 0.02
PowerOneLocus Additive 1.6 4 0.0000000 0.46 0.59 0.4 0.43 0.49 0.63 0.43 0.47 0.52 0.68 0.45 0.5 0.46 0.52 0.34 0.43
PowerOneLocus Additive 1.6 4 0.0000500 0.22 0.28 0.11 0.17 0.25 0.32 0.17 0.22 0.26 0.34 0.21 0.24 0.16 0.25 0.11 0.14
PowerOneLocus Additive 1.6 4 0.0001000 0.05 0.18 0.02 0.03 0.09 0.15 0.04 0.07 0.1 0.16 0.04 0.1 0.06 0.13 0.02 0.04
PowerOneLocus Additive 1.6 4 0.0001500 0.02 0.09 0.01 0.02 0.03 0.16 0.01 0.02 0.05 0.19 0.01 0.03 0.02 0.1 0 0.02
PowerOneLocus Additive 1.6 4 0.0002000 0.08 0.17 0.04 0.06 0.06 0.17 0.03 0.04 0.07 0.18 0.03 0.07 0.05 0.12 0.03 0.03
PowerOneLocus Additive 2.0 4 0.0000000 0.5 0.61 0.47 0.48 0.56 0.69 0.43 0.51 0.57 0.74 0.49 0.55 0.49 0.54 0.4 0.47
PowerOneLocus Additive 2.0 4 0.0000500 0.23 0.27 0.18 0.2 0.29 0.35 0.2 0.25 0.29 0.36 0.2 0.28 0.2 0.28 0.13 0.18
PowerOneLocus Additive 2.0 4 0.0001000 0.08 0.14 0.03 0.06 0.11 0.14 0.06 0.08 0.11 0.16 0.07 0.1 0.06 0.15 0.04 0.06
PowerOneLocus Additive 2.0 4 0.0001500 0.04 0.15 0.01 0.03 0.06 0.16 0.02 0.05 0.09 0.23 0.02 0.05 0.01 0.09 0.01 0.01
PowerOneLocus Additive 2.0 4 0.0002000 0.06 0.15 0.03 0.05 0.12 0.21 0.04 0.06 0.1 0.19 0.04 0.06 0.07 0.13 0.02 0.03
PowerOneLocus Additive 2.4 4 0.0000000 0.53 0.63 0.47 0.53 0.58 0.7 0.49 0.54 0.64 0.73 0.49 0.6 0.53 0.6 0.43 0.5
PowerOneLocus Additive 2.4 4 0.0000500 0.26 0.38 0.22 0.25 0.3 0.37 0.24 0.29 0.3 0.39 0.27 0.3 0.23 0.29 0.16 0.22
PowerOneLocus Additive 2.4 4 0.0001000 0.07 0.15 0.05 0.07 0.13 0.16 0.08 0.12 0.13 0.19 0.08 0.1 0.1 0.17 0.08 0.09
PowerOneLocus Additive 2.4 4 0.0001500 0.07 0.17 0.01 0.06 0.1 0.19 0.05 0.1 0.15 0.2 0.05 0.14 0.04 0.15 0.03 0.04
PowerOneLocus Additive 2.4 4 0.0002000 0.11 0.17 0.02 0.08 0.12 0.24 0.04 0.07 0.14 0.24 0.05 0.09 0.08 0.15 0.03 0.06
PowerOneLocus Additive 2.6 4 0.0000000 0.58 0.68 0.5 0.55 0.61 0.7 0.53 0.55 0.62 0.75 0.53 0.61 0.55 0.63 0.48 0.51
PowerOneLocus Additive 2.6 4 0.0000500 0.29 0.39 0.22 0.28 0.36 0.41 0.25 0.29 0.35 0.46 0.28 0.31 0.24 0.38 0.18 0.22
PowerOneLocus Additive 2.6 4 0.0001000 0.09 0.14 0.07 0.08 0.13 0.18 0.08 0.13 0.13 0.2 0.09 0.12 0.09 0.14 0.07 0.08
PowerOneLocus Additive 2.6 4 0.0001500 0.11 0.2 0.03 0.07 0.14 0.21 0.08 0.11 0.17 0.2 0.09 0.13 0.07 0.2 0.03 0.05
PowerOneLocus Additive 2.6 4 0.0002000 0.09 0.22 0.02 0.07 0.16 0.22 0.05 0.1 0.18 0.24 0.04 0.14 0.07 0.14 0.03 0.05
PowerOneLocus DomOrDom 1.2 4 0.0000000 0.44 0.51 0.35 0.41 0.47 0.55 0.37 0.42 0.51 0.57 0.4 0.46 0.43 0.5 0.33 0.38
PowerOneLocus DomOrDom 1.2 4 0.0000500 0.21 0.29 0.1 0.14 0.19 0.3 0.13 0.17 0.26 0.32 0.15 0.21 0.14 0.24 0.08 0.12
PowerOneLocus DomOrDom 1.2 4 0.0001000 0.06 0.15 0.01 0.04 0.06 0.15 0.04 0.05 0.08 0.15 0.04 0.06 0.04 0.11 0.02 0.04
PowerOneLocus DomOrDom 1.2 4 0.0001500 0.03 0.1 0.01 0.03 0.03 0.11 0 0.02 0.03 0.11 0.01 0.01 0.02 0.05 0 0.02
PowerOneLocus DomOrDom 1.2 4 0.0002000 0.04 0.08 0.03 0.03 0.06 0.16 0.02 0.04 0.07 0.13 0.02 0.04 0.03 0.11 0.02 0.03
PowerOneLocus DomOrDom 1.6 4 0.0000000 0.52 0.62 0.44 0.51 0.51 0.64 0.44 0.48 0.55 0.7 0.49 0.5 0.5 0.56 0.39 0.45
PowerOneLocus DomOrDom 1.6 4 0.0000500 0.23 0.33 0.17 0.2 0.26 0.32 0.18 0.24 0.29 0.35 0.21 0.28 0.2 0.28 0.12 0.18
PowerOneLocus DomOrDom 1.6 4 0.0001000 0.06 0.15 0.04 0.06 0.1 0.17 0.06 0.08 0.12 0.19 0.07 0.1 0.04 0.14 0.02 0.03
PowerOneLocus DomOrDom 1.6 4 0.0001500 0.02 0.13 0.01 0.01 0.05 0.17 0.01 0.04 0.07 0.2 0.02 0.03 0 0.05 0 0
PowerOneLocus DomOrDom 1.6 4 0.0002000 0.06 0.15 0.02 0.06 0.08 0.17 0.02 0.05 0.09 0.19 0.03 0.05 0.06 0.09 0.02 0.04
PowerOneLocus DomOrDom 2.0 4 0.0000000 0.55 0.66 0.47 0.53 0.57 0.69 0.48 0.55 0.64 0.72 0.53 0.56 0.51 0.61 0.43 0.47
PowerOneLocus DomOrDom 2.0 4 0.0000500 0.26 0.35 0.2 0.22 0.28 0.38 0.24 0.28 0.31 0.42 0.26 0.3 0.2 0.3 0.16 0.2
PowerOneLocus DomOrDom 2.0 4 0.0001000 0.09 0.16 0.06 0.09 0.12 0.16 0.06 0.12 0.12 0.17 0.08 0.12 0.12 0.2 0.06 0.09
PowerOneLocus DomOrDom 2.0 4 0.0001500 0.06 0.14 0.02 0.05 0.12 0.18 0.05 0.09 0.14 0.2 0.05 0.12 0.06 0.13 0.01 0.02
PowerOneLocus DomOrDom 2.0 4 0.0002000 0.1 0.19 0.04 0.07 0.1 0.23 0.05 0.06 0.14 0.25 0.05 0.08 0.06 0.1 0.03 0.04
PowerOneLocus DomOrDom 2.4 4 0.0000000 0.56 0.65 0.52 0.56 0.6 0.69 0.52 0.58 0.62 0.75 0.56 0.61 0.55 0.58 0.49 0.53
PowerOneLocus DomOrDom 2.4 4 0.0000500 0.3 0.39 0.22 0.25 0.36 0.44 0.24 0.29 0.38 0.46 0.27 0.29 0.23 0.34 0.18 0.21
PowerOneLocus DomOrDom 2.4 4 0.0001000 0.12 0.16 0.07 0.1 0.13 0.21 0.08 0.13 0.15 0.21 0.09 0.12 0.1 0.15 0.09 0.1
PowerOneLocus DomOrDom 2.4 4 0.0001500 0.1 0.2 0.04 0.09 0.14 0.24 0.06 0.09 0.18 0.23 0.07 0.16 0.09 0.19 0.03 0.07
PowerOneLocus DomOrDom 2.4 4 0.0002000 0.1 0.19 0.03 0.06 0.16 0.25 0.06 0.1 0.18 0.25 0.04 0.14 0.04 0.11 0.02 0.04
PowerOneLocus DomOrDom 2.6 4 0.0000000 0.61 0.73 0.53 0.57 0.62 0.7 0.57 0.59 0.64 0.79 0.59 0.63 0.56 0.66 0.51 0.55
PowerOneLocus DomOrDom 2.6 4 0.0000500 0.31 0.41 0.28 0.31 0.39 0.45 0.26 0.34 0.41 0.46 0.3 0.37 0.26 0.34 0.18 0.23
PowerOneLocus DomOrDom 2.6 4 0.0001000 0.18 0.22 0.07 0.12 0.15 0.24 0.1 0.13 0.14 0.23 0.1 0.13 0.11 0.23 0.07 0.11
PowerOneLocus DomOrDom 2.6 4 0.0001500 0.1 0.18 0.04 0.09 0.14 0.22 0.07 0.1 0.18 0.23 0.08 0.14 0.08 0.18 0.04 0.06
PowerOneLocus DomOrDom 2.6 4 0.0002000 0.12 0.21 0.06 0.12 0.15 0.22 0.07 0.09 0.17 0.24 0.06 0.13 0.06 0.13 0.02 0.03
PowerOneLocus RecOrRec 1.2 4 0.0000000 0.45 0.53 0.34 0.4 0.46 0.55 0.36 0.37 0.51 0.57 0.37 0.48 0.43 0.51 0.33 0.38
PowerOneLocus RecOrRec 1.2 4 0.0000500 0.17 0.26 0.05 0.12 0.2 0.3 0.08 0.13 0.22 0.3 0.12 0.19 0.09 0.25 0.06 0.08
PowerOneLocus RecOrRec 1.2 4 0.0001000 0.04 0.11 0.02 0.04 0.05 0.14 0.03 0.05 0.07 0.13 0.03 0.04 0.03 0.09 0.01 0.01
PowerOneLocus RecOrRec 1.2 4 0.0001500 0.05 0.07 0.01 0.02 0.03 0.09 0 0.01 0.03 0.1 0 0 0.02 0.08 0 0.01
PowerOneLocus RecOrRec 1.2 4 0.0002000 0.06 0.1 0.03 0.04 0.05 0.13 0.02 0.04 0.06 0.13 0.03 0.05 0.04 0.09 0.02 0.02
PowerOneLocus RecOrRec 1.6 4 0.0000000 0.46 0.51 0.37 0.43 0.49 0.59 0.41 0.46 0.5 0.6 0.44 0.46 0.43 0.54 0.33 0.42
PowerOneLocus RecOrRec 1.6 4 0.0000500 0.19 0.31 0.09 0.14 0.23 0.3 0.12 0.21 0.26 0.34 0.16 0.22 0.16 0.24 0.09 0.1
PowerOneLocus RecOrRec 1.6 4 0.0001000 0.07 0.1 0 0.04 0.05 0.13 0.03 0.05 0.08 0.12 0.03 0.07 0.01 0.07 0.01 0.01
PowerOneLocus RecOrRec 1.6 4 0.0001500 0.04 0.07 0.01 0.03 0.04 0.13 0 0.02 0.04 0.15 0.01 0.01 0.01 0.08 0 0
PowerOneLocus RecOrRec 1.6 4 0.0002000 0.05 0.13 0.02 0.04 0.07 0.16 0.02 0.03 0.07 0.17 0.02 0.05 0.03 0.09 0.02 0.03
PowerOneLocus RecOrRec 2.0 4 0.0000000 0.49 0.59 0.39 0.47 0.51 0.64 0.42 0.48 0.54 0.67 0.47 0.51 0.47 0.53 0.36 0.42
PowerOneLocus RecOrRec 2.0 4 0.0000500 0.21 0.3 0.11 0.2 0.27 0.32 0.18 0.23 0.26 0.33 0.23 0.23 0.17 0.25 0.08 0.15
PowerOneLocus RecOrRec 2.0 4 0.0001000 0.05 0.12 0.03 0.04 0.11 0.13 0.04 0.06 0.1 0.15 0.06 0.08 0.04 0.1 0.02 0.03
PowerOneLocus RecOrRec 2.0 4 0.0001500 0.04 0.11 0 0.02 0.06 0.17 0.01 0.03 0.06 0.2 0.01 0.02 0.04 0.08 0 0.03
PowerOneLocus RecOrRec 2.0 4 0.0002000 0.04 0.14 0.03 0.03 0.08 0.17 0.03 0.05 0.07 0.17 0.03 0.06 0.04 0.12 0.03 0.03
PowerOneLocus RecOrRec 2.4 4 0.0000000 0.5 0.61 0.44 0.49 0.55 0.72 0.43 0.53 0.59 0.72 0.51 0.54 0.47 0.56 0.4 0.45
PowerOneLocus RecOrRec 2.4 4 0.0000500 0.25 0.32 0.17 0.19 0.29 0.34 0.2 0.27 0.31 0.35 0.22 0.27 0.2 0.27 0.13 0.17
PowerOneLocus RecOrRec 2.4 4 0.0001000 0.09 0.18 0.05 0.09 0.1 0.17 0.06 0.09 0.1 0.21 0.08 0.09 0.08 0.18 0.02 0.04
PowerOneLocus RecOrRec 2.4 4 0.0001500 0.05 0.12 0.01 0.04 0.09 0.2 0.01 0.04 0.08 0.21 0.02 0.08 0.01 0.1 0 0
PowerOneLocus RecOrRec 2.4 4 0.0002000 0.04 0.16 0.02 0.03 0.11 0.2 0.04 0.06 0.12 0.2 0.03 0.08 0.08 0.12 0.03 0.05
PowerOneLocus RecOrRec 2.6 4 0.0000000 0.51 0.61 0.43 0.46 0.57 0.74 0.48 0.52 0.66 0.73 0.49 0.59 0.51 0.59 0.43 0.5
PowerOneLocus RecOrRec 2.6 4 0.0000500 0.27 0.32 0.19 0.25 0.29 0.36 0.23 0.27 0.32 0.39 0.25 0.27 0.24 0.33 0.19 0.21
PowerOneLocus RecOrRec 2.6 4 0.0001000 0.08 0.2 0.05 0.07 0.11 0.16 0.06 0.11 0.11 0.2 0.07 0.11 0.09 0.13 0.06 0.08
PowerOneLocus RecOrRec 2.6 4 0.0001500 0.04 0.16 0.01 0.03 0.09 0.19 0.03 0.04 0.14 0.2 0.03 0.1 0.07 0.13 0.02 0.03
PowerOneLocus RecOrRec 2.6 4 0.0002000 0.07 0.16 0.03 0.05 0.12 0.2 0.04 0.1 0.12 0.22 0.03 0.08 0.07 0.13 0.04 0.07
PowerOneLocus Additive 1.2 6 0.0000000 0.44 0.55 0.34 0.41 0.47 0.63 0.37 0.42 0.55 0.65 0.39 0.52 0.39 0.55 0.31 0.36
PowerOneLocus Additive 1.2 6 0.0000500 0.19 0.26 0.09 0.14 0.19 0.33 0.09 0.14 0.24 0.34 0.12 0.22 0.12 0.24 0.07 0.12
PowerOneLocus Additive 1.2 6 0.0001000 0.07 0.1 0.02 0.06 0.07 0.15 0.04 0.06 0.09 0.14 0.03 0.07 0.06 0.11 0.01 0.05
PowerOneLocus Additive 1.2 6 0.0001500 0.03 0.05 0.01 0.01 0.02 0.15 0 0.01 0.04 0.14 0.01 0.01 0.03 0.09 0 0
PowerOneLocus Additive 1.2 6 0.0002000 0.02 0.1 0.01 0.02 0.03 0.13 0.02 0.03 0.04 0.15 0.02 0.02 0.04 0.08 0.02 0.02
PowerOneLocus Additive 1.6 6 0.0000000 0.56 0.63 0.48 0.51 0.58 0.68 0.49 0.56 0.62 0.68 0.55 0.59 0.53 0.6 0.39 0.49
PowerOneLocus Additive 1.6 6 0.0000500 0.2 0.25 0.13 0.19 0.26 0.3 0.14 0.22 0.27 0.32 0.22 0.26 0.17 0.26 0.1 0.16
PowerOneLocus Additive 1.6 6 0.0001000 0.08 0.17 0.05 0.07 0.1 0.19 0.04 0.09 0.12 0.18 0.05 0.1 0.07 0.09 0.03 0.06
PowerOneLocus Additive 1.6 6 0.0001500 0.03 0.08 0.01 0.03 0.07 0.16 0.02 0.05 0.07 0.18 0.03 0.05 0.03 0.07 0 0.02
PowerOneLocus Additive 1.6 6 0.0002000 0.1 0.15 0.05 0.08 0.05 0.18 0.02 0.04 0.07 0.15 0.03 0.05 0.05 0.11 0.03 0.04
PowerOneLocus Additive 2.0 6 0.0000000 0.6 0.62 0.55 0.59 0.62 0.7 0.52 0.6 0.63 0.72 0.58 0.63 0.6 0.63 0.46 0.56
PowerOneLocus Additive 2.0 6 0.0000500 0.25 0.32 0.18 0.22 0.27 0.35 0.22 0.26 0.29 0.35 0.23 0.27 0.22 0.29 0.18 0.21
PowerOneLocus Additive 2.0 6 0.0001000 0.09 0.16 0.06 0.09 0.12 0.18 0.07 0.11 0.12 0.2 0.07 0.12 0.09 0.15 0.06 0.08
PowerOneLocus Additive 2.0 6 0.0001500 0.09 0.14 0.03 0.05 0.11 0.17 0.03 0.08 0.13 0.23 0.04 0.09 0.05 0.11 0.01 0.04
PowerOneLocus Additive 2.0 6 0.0002000 0.06 0.12 0.03 0.06 0.07 0.19 0.02 0.04 0.08 0.22 0.04 0.05 0.04 0.16 0.02 0.02
PowerOneLocus Additive 2.4 6 0.0000000 0.63 0.7 0.55 0.6 0.64 0.74 0.57 0.6 0.68 0.78 0.58 0.64 0.6 0.66 0.51 0.57
PowerOneLocus Additive 2.4 6 0.0000500 0.29 0.34 0.27 0.29 0.31 0.37 0.25 0.28 0.32 0.39 0.26 0.31 0.27 0.34 0.17 0.24
PowerOneLocus Additive 2.4 6 0.0001000 0.11 0.22 0.05 0.09 0.16 0.21 0.09 0.13 0.15 0.19 0.13 0.14 0.11 0.15 0.06 0.11
PowerOneLocus Additive 2.4 6 0.0001500 0.09 0.17 0.05 0.09 0.13 0.2 0.08 0.1 0.14 0.26 0.07 0.11 0.08 0.15 0.03 0.07
PowerOneLocus Additive 2.4 6 0.0002000 0.1 0.18 0.03 0.06 0.13 0.25 0.02 0.07 0.12 0.26 0.04 0.09 0.06 0.17 0.03 0.06
PowerOneLocus Additive 2.6 6 0.0000000 0.64 0.73 0.57 0.6 0.65 0.73 0.58 0.63 0.68 0.77 0.59 0.67 0.58 0.67 0.52 0.56
PowerOneLocus Additive 2.6 6 0.0000500 0.3 0.38 0.25 0.27 0.33 0.43 0.25 0.3 0.33 0.45 0.28 0.32 0.28 0.34 0.22 0.26
PowerOneLocus Additive 2.6 6 0.0001000 0.1 0.19 0.09 0.1 0.18 0.23 0.11 0.16 0.17 0.23 0.12 0.15 0.11 0.14 0.09 0.11
PowerOneLocus Additive 2.6 6 0.0001500 0.1 0.23 0.07 0.09 0.13 0.26 0.09 0.12 0.19 0.27 0.09 0.17 0.13 0.19 0.06 0.12
PowerOneLocus Additive 2.6 6 0.0002000 0.12 0.2 0.03 0.08 0.14 0.26 0.03 0.08 0.17 0.27 0.04 0.11 0.12 0.19 0.05 0.09
PowerOneLocus DomOrDom 1.2 6 0.0000000 0.46 0.56 0.35 0.41 0.49 0.63 0.37 0.48 0.56 0.65 0.42 0.53 0.44 0.52 0.33 0.42
PowerOneLocus DomOrDom 1.2 6 0.0000500 0.2 0.3 0.1 0.14 0.21 0.32 0.12 0.19 0.25 0.34 0.15 0.23 0.16 0.29 0.08 0.13
PowerOneLocus DomOrDom 1.2 6 0.0001000 0.08 0.12 0.03 0.05 0.07 0.17 0.04 0.06 0.08 0.17 0.05 0.07 0.04 0.11 0.02 0.04
PowerOneLocus DomOrDom 1.2 6 0.0001500 0.01 0.1 0 0 0.03 0.15 0 0.01 0.05 0.14 0 0.03 0.03 0.05 0.01 0.02
PowerOneLocus DomOrDom 1.2 6 0.0002000 0.04 0.11 0.03 0.03 0.03 0.16 0.02 0.03 0.03 0.14 0.02 0.02 0.03 0.08 0.02 0.02
PowerOneLocus DomOrDom 1.6 6 0.0000000 0.61 0.63 0.53 0.61 0.61 0.69 0.51 0.59 0.62 0.68 0.59 0.62 0.57 0.63 0.45 0.54
PowerOneLocus DomOrDom 1.6 6 0.0000500 0.24 0.35 0.18 0.2 0.27 0.32 0.18 0.25 0.3 0.33 0.24 0.28 0.23 0.31 0.15 0.2
PowerOneLocus DomOrDom 1.6 6 0.0001000 0.08 0.16 0.06 0.06 0.12 0.19 0.07 0.1 0.13 0.19 0.07 0.11 0.07 0.13 0.05 0.05
PowerOneLocus DomOrDom 1.6 6 0.0001500 0.04 0.15 0.02 0.03 0.07 0.2 0.03 0.05 0.09 0.21 0.03 0.05 0.02 0.04 0 0.02
PowerOneLocus DomOrDom 1.6 6 0.0002000 0.07 0.19 0.02 0.06 0.06 0.19 0.02 0.03 0.07 0.18 0.03 0.03 0.07 0.12 0.02 0.03
PowerOneLocus DomOrDom 2.0 6 0.0000000 0.63 0.69 0.56 0.6 0.62 0.74 0.55 0.62 0.69 0.74 0.57 0.63 0.6 0.69 0.51 0.57
PowerOneLocus DomOrDom 2.0 6 0.0000500 0.27 0.36 0.19 0.24 0.29 0.36 0.24 0.28 0.3 0.39 0.26 0.29 0.26 0.32 0.17 0.23
PowerOneLocus DomOrDom 2.0 6 0.0001000 0.11 0.16 0.06 0.1 0.15 0.2 0.09 0.13 0.17 0.2 0.09 0.14 0.12 0.18 0.08 0.11
PowerOneLocus DomOrDom 2.0 6 0.0001500 0.08 0.18 0.05 0.07 0.11 0.24 0.05 0.1 0.16 0.29 0.06 0.12 0.09 0.16 0.02 0.06
PowerOneLocus DomOrDom 2.0 6 0.0002000 0.11 0.22 0.04 0.08 0.09 0.24 0.03 0.05 0.12 0.27 0.03 0.07 0.08 0.15 0.03 0.05
PowerOneLocus DomOrDom 2.4 6 0.0000000 0.63 0.72 0.57 0.62 0.67 0.71 0.59 0.63 0.68 0.76 0.59 0.68 0.59 0.67 0.55 0.58
PowerOneLocus DomOrDom 2.4 6 0.0000500 0.28 0.43 0.23 0.27 0.32 0.45 0.24 0.29 0.32 0.47 0.28 0.31 0.27 0.35 0.2 0.26
PowerOneLocus DomOrDom 2.4 6 0.0001000 0.11 0.19 0.09 0.11 0.18 0.24 0.09 0.15 0.15 0.26 0.11 0.15 0.14 0.2 0.08 0.14
PowerOneLocus DomOrDom 2.4 6 0.0001500 0.11 0.21 0.06 0.09 0.15 0.28 0.08 0.13 0.19 0.3 0.1 0.15 0.13 0.21 0.06 0.07
PowerOneLocus DomOrDom 2.4 6 0.0002000 0.08 0.18 0.04 0.07 0.15 0.26 0.04 0.1 0.18 0.28 0.05 0.12 0.09 0.18 0.04 0.06
PowerOneLocus DomOrDom 2.6 6 0.0000000 0.66 0.74 0.62 0.65 0.67 0.74 0.61 0.65 0.71 0.76 0.65 0.69 0.63 0.68 0.57 0.61
PowerOneLocus DomOrDom 2.6 6 0.0000500 0.34 0.45 0.24 0.31 0.37 0.47 0.26 0.31 0.4 0.49 0.29 0.33 0.31 0.37 0.21 0.28
PowerOneLocus DomOrDom 2.6 6 0.0001000 0.19 0.25 0.11 0.16 0.19 0.29 0.1 0.16 0.2 0.29 0.11 0.15 0.12 0.23 0.08 0.1
PowerOneLocus DomOrDom 2.6 6 0.0001500 0.12 0.2 0.06 0.1 0.18 0.27 0.09 0.14 0.21 0.3 0.13 0.16 0.11 0.2 0.06 0.11
PowerOneLocus DomOrDom 2.6 6 0.0002000 0.14 0.22 0.05 0.11 0.14 0.28 0.06 0.11 0.16 0.28 0.06 0.12 0.07 0.19 0.03 0.04
PowerOneLocus RecOrRec 1.2 6 0.0000000 0.48 0.53 0.36 0.43 0.43 0.6 0.37 0.42 0.53 0.66 0.38 0.47 0.43 0.53 0.33 0.39
PowerOneLocus RecOrRec 1.2 6 0.0000500 0.13 0.25 0.06 0.1 0.16 0.32 0.1 0.14 0.24 0.35 0.1 0.19 0.12 0.22 0.07 0.1
PowerOneLocus RecOrRec 1.2 6 0.0001000 0.06 0.13 0.02 0.04 0.06 0.15 0.03 0.05 0.06 0.16 0.03 0.06 0.03 0.12 0.01 0.01
PowerOneLocus RecOrRec 1.2 6 0.0001500 0.01 0.07 0 0.01 0.01 0.1 0 0 0.02 0.13 0 0.01 0 0.03 0 0
PowerOneLocus RecOrRec 1.2 6 0.0002000 0.06 0.09 0.03 0.05 0.03 0.13 0.02 0.02 0.04 0.13 0.02 0.03 0.04 0.09 0.02 0.04
PowerOneLocus RecOrRec 1.6 6 0.0000000 0.5 0.56 0.4 0.48 0.55 0.66 0.41 0.5 0.59 0.68 0.47 0.57 0.51 0.6 0.34 0.42
PowerOneLocus RecOrRec 1.6 6 0.0000500 0.18 0.29 0.1 0.15 0.22 0.27 0.12 0.21 0.26 0.31 0.2 0.22 0.18 0.26 0.1 0.15
PowerOneLocus RecOrRec 1.6 6 0.0001000 0.07 0.11 0 0.06 0.08 0.16 0.04 0.04 0.1 0.16 0.05 0.07 0.03 0.08 0.02 0.02
PowerOneLocus RecOrRec 1.6 6 0.0001500 0.03 0.09 0 0.03 0.05 0.14 0 0.03 0.05 0.16 0.01 0.03 0.03 0.09 0 0.02
PowerOneLocus RecOrRec 1.6 6 0.0002000 0.05 0.1 0.02 0.03 0.04 0.17 0.02 0.02 0.04 0.17 0.02 0.02 0.03 0.1 0.02 0.02
PowerOneLocus RecOrRec 2.0 6 0.0000000 0.59 0.63 0.49 0.52 0.6 0.7 0.48 0.58 0.62 0.69 0.57 0.62 0.55 0.59 0.4 0.49
PowerOneLocus RecOrRec 2.0 6 0.0000500 0.25 0.31 0.16 0.22 0.26 0.31 0.18 0.23 0.28 0.34 0.24 0.26 0.19 0.26 0.11 0.17
PowerOneLocus RecOrRec 2.0 6 0.0001000 0.09 0.16 0.04 0.07 0.11 0.17 0.05 0.1 0.13 0.17 0.05 0.11 0.06 0.13 0.03 0.05
PowerOneLocus RecOrRec 2.0 6 0.0001500 0.04 0.11 0.01 0.03 0.08 0.18 0.02 0.04 0.07 0.19 0.02 0.05 0.06 0.09 0.01 0.04
PowerOneLocus RecOrRec 2.0 6 0.0002000 0.05 0.13 0.04 0.04 0.05 0.16 0.03 0.05 0.06 0.17 0.03 0.05 0.05 0.12 0.03 0.03
PowerOneLocus RecOrRec 2.4 6 0.0000000 0.59 0.68 0.49 0.58 0.63 0.71 0.55 0.59 0.64 0.73 0.58 0.64 0.56 0.6 0.47 0.53
PowerOneLocus RecOrRec 2.4 6 0.0000500 0.24 0.32 0.18 0.21 0.27 0.36 0.2 0.24 0.31 0.35 0.24 0.28 0.21 0.31 0.16 0.2
PowerOneLocus RecOrRec 2.4 6 0.0001000 0.12 0.22 0.08 0.09 0.11 0.22 0.06 0.1 0.13 0.2 0.08 0.12 0.08 0.16 0.05 0.06
PowerOneLocus RecOrRec 2.4 6 0.0001500 0.08 0.17 0.01 0.04 0.1 0.16 0.03 0.09 0.13 0.23 0.04 0.06 0.02 0.08 0.01 0.01
PowerOneLocus RecOrRec 2.4 6 0.0002000 0.04 0.15 0.01 0.04 0.07 0.19 0.02 0.03 0.06 0.21 0.03 0.05 0.05 0.14 0.02 0.04
PowerOneLocus RecOrRec 2.6 6 0.0000000 0.59 0.7 0.5 0.56 0.63 0.75 0.55 0.61 0.69 0.77 0.57 0.65 0.58 0.66 0.51 0.56
PowerOneLocus RecOrRec 2.6 6 0.0000500 0.27 0.34 0.2 0.25 0.3 0.36 0.24 0.27 0.3 0.36 0.26 0.28 0.25 0.32 0.2 0.23
PowerOneLocus RecOrRec 2.6 6 0.0001000 0.1 0.19 0.06 0.08 0.12 0.22 0.08 0.11 0.13 0.23 0.1 0.12 0.09 0.17 0.07 0.07
PowerOneLocus RecOrRec 2.6 6 0.0001500 0.06 0.22 0.03 0.06 0.12 0.21 0.05 0.08 0.13 0.27 0.05 0.11 0.05 0.14 0.02 0.05
PowerOneLocus RecOrRec 2.6 6 0.0002000 0.08 0.18 0.03 0.05 0.07 0.19 0.03 0.04 0.1 0.2 0.04 0.05 0.08 0.13 0.02 0.06
PowerOneLocus Additive 1.2 8 0.0000000 0.48 0.56 0.37 0.44 0.5 0.66 0.4 0.45 0.56 0.68 0.43 0.51 0.44 0.56 0.32 0.41
PowerOneLocus Additive 1.2 8 0.0000500 0.22 0.31 0.1 0.18 0.2 0.34 0.11 0.17 0.26 0.38 0.15 0.22 0.13 0.28 0.07 0.12
PowerOneLocus Additive 1.2 8 0.0001000 0.05 0.11 0.01 0.04 0.07 0.16 0.03 0.06 0.09 0.14 0.03 0.09 0.05 0.14 0 0.02
PowerOneLocus Additive 1.2 8 0.0001500 0.04 0.09 0.02 0.04 0.03 0.13 0.01 0.01 0.04 0.13 0 0.03 0.03 0.11 0 0.01
PowerOneLocus Additive 1.2 8 0.0002000 0.04 0.12 0.01 0.03 0.04 0.15 0.02 0.03 0.03 0.14 0.02 0.03 0.05 0.11 0.01 0.01
